Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Realme C20,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",165.2 x 76.4 x 8.9 mm (6.50 x 3.01 x 0.35 in),190 g (6.70 oz),"Glass front (Gorilla Glass 3), plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 10, Realme UI",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),32GB 2GB RAM,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide), 1/5.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,FM radio,"microUSB 2.0, OTG",5000 mAh,10W wired,"Cool Gray, Cool Blue",About 90 EUR
Realme V11 5G,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G",8.4 mm thickness,186 g (6.56 oz),,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,No,"128GB 4GB RAM, 128GB 6GB RAM","13 MP, f/2.2, 26mm (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps","8 MP, f/2.0, 26mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,USB Type-C 2.0,5000 mAh,18W wired,"Black, Blue",About 160 EUR
Realme Narzo 30A,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",164.5 x 75.9 x 9.8 mm (6.48 x 2.99 x 0.39 in),205 g (7.23 oz),,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 10, Realme UI",Mediatek MT6769Z Helio G85 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG",6000 mAh,18W wired,"Laser Black, Laser Blue",About 450 EUR
Realme Narzo 30 Pro 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162.2 x 75.1 x 9.1 mm (6.39 x 2.96 x 0.36 in),196 g (6.91 oz),,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Android 10, Realme UI",Mediatek Dimensity 800U (7 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC3,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.3, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.1, 26mm (wide), 1/3.09"", 1.0µm","1080p@30fps, gyro-EIS",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,"USB Type-C 2.0, OTG",5000 mAh,"30W wired, PD, 50% in 25 min, 100% in 65 min","Sword Black, Blade Silver",About 200 EUR
Realme GT 5G,"[{'128GB 8GB RAM': '$\u2009755.00'}, {'256GB 12GB RAM': '$\u2009220.80'}]",GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G",158.5 x 73.3 x 8.4 mm (Glass) / 9.1 mm (Leather),186 g (6.56 oz),"Glass front, glass back or eco leather back, plastic frame",Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, upgradable to Android 14, Realme UI 5.0",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55,Adreno 660,No,"128GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.3, 16mm, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS","16 MP, f/2.5, 26mm (wide), 1/3.0"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG",4500 mAh,"65W wired, 100% in 35 min","Gold/Black, Blue, Silver",
Realme C21,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International","HSPA, LTE",165.2 x 76.4 x 8.9 mm (6.50 x 3.01 x 0.35 in),190 g (6.70 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 10, Realme UI",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide), 1/5.0"", 1.12µm",1080p@30fps,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"5.0, A2DP, LE",No,FM radio,"microUSB 2.0, OTG",5000 mAh,10W wired,"Cross Black, Cross Blue",About 410 EUR
Realme C25,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",164.5 x 75.9 x 9.6 mm (6.48 x 2.99 x 0.38 in),209 g (7.37 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Realme UI 2.0",Mediatek MT6769V/CB Helio G70 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 2EEMC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM","48 MP, f/1.8, 26mm (wide), PDAF (International model),
or,
13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF (India model),
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,Unspecified,"USB Type-C 2.0, OTG",6000 mAh,18W wired,"Water Blue, Water Gray",About 140 EUR
Realme 8,[{'64GB 4GB RAM': '£\u2009109.95'}],GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",160.6 x 73.9 x 8 mm (6.32 x 2.91 x 0.31 in),177 g (6.24 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.4 inches, 98.9 cm","1080 x 2400 pixels, 20:9 ratio (~411 ppi density)","Android 11, Realme UI 2.0",Mediatek MT6785V/CD Helio G95 (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G76 MC4,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.3, 119˚, 16mm (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.5, (wide), 1/3.0"", 1.0µm","1080p@30/120fps, gyro-EIS",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes (market/region dependent),No,"USB Type-C 2.0, OTG",5000 mAh,"30W wired, 50% in 26 min, 100% in 65 min","Cyber Silver, Cyber Black",
Realme 8 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International","HSPA, LTE",160.6 x 73.9 x 8.1 mm (6.32 x 2.91 x 0.32 in),176 g (6.21 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.4 inches, 98.9 cm","1080 x 2400 pixels, 20:9 ratio (~411 ppi density)","Android 11, upgradable to Android 12, Realme UI 3.0",Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),Adreno 618,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM","108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, PDAF,
8 MP, f/2.3, 119˚, 16mm (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/480fps, 720p@960fps, gyro-EIS","16 MP, f/2.5, (wide), 1/3.0"", 1.0µm","1080p@30/120fps, gyro-EIS",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",Yes (market/region dependent),No,"USB Type-C 2.0, OTG",4500 mAh,"50W wired, 50% in 17 min, 100% in 47 min","Infinite Blue, Infinite Black, Punk Black, Illuminating Yellow",About 550 EUR
Realme V13 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 , HSDPA 800 / 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162.5 x 74.8 x 8.5 mm (6.40 x 2.94 x 0.33 in),185 g (6.53 oz),,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,Unspecified,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Blue, Gray",About 210 EUR
Realme GT Neo,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",158.5 x 73.3 x 8.4 mm (6.24 x 2.89 x 0.33 in),179 g (6.31 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 1200 (6 nm),Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.3, 16mm, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60/480fps, gyro-EIS","16 MP, f/2.5, 26mm (wide), 1/3.0"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,No,USB Type-C 2.0,4500 mAh,"50W wired, 50% in 16 min","Black, Silver, Aurora",About 260 EUR
Realme X7 Pro Ultra,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 34, 38, 39, 40, 41","HSPA, LTE (CA), 5G",159.9 x 73.4 x 7.8 mm (6.30 x 2.89 x 0.31 in),170 g (6.00 oz),,Nano-SIM + Nano-SIM,"6.55 inches, 103.6 cm","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 1000+ (7 nm),Octa-core (4x2.6 GHz Cortex-A77 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/2.0"", 0.7µm, PDAF,
8 MP, f/2.3, 119˚, 16mm (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.5, 26mm (wide), 1/2.8"", 0.8µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,USB Type-C 2.0,4500 mAh,"65W wired, 100% in 35 min","Black, Aurora",About 310 EUR
Realme 8 5G,"[{'64GB 4GB RAM': '$\u2009365.00'}, {'128GB 4GB RAM': '$\u2009425.00'}, {'128GB 6GB RAM': '€\u2009634.61'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 , HSDPA 800 / 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 - International","HSPA, LTE, 5G",162.5 x 74.8 x 8.5 mm (6.40 x 2.94 x 0.33 in),185 g (6.53 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Android 11, upgradable to Android 13, Realme UI 4.0",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.1, 26mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,Unspecified,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Supersonic Blue, Supersonic Black",
Realme Q3i 5G,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 , HSDPA 800 / 850 / 900 / 1900 / 2100 , LTE,"HSPA, LTE, 5G",162.5 x 74.8 x 8.5 mm (6.40 x 2.94 x 0.33 in),185 g (6.53 oz),,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 6GB RAM","48 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.1, 26mm (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,Unspecified,USB Type-C 2.0,5000 mAh,18W wired,"Supersonic Blue, Supersonic Black",About 130 EUR
Realme Q3 Pro 5G,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",158.5 x 73.3 x 8.4 mm (6.24 x 2.89 x 0.33 in),179 g (6.31 oz),,Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 1100 (6 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.3, 16mm, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.5, 26mm (wide)",1080p@30fps,"Yes, with stereo speakers (Dolby Atmos)",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,USB Type-C 2.0,4500 mAh,"30W wired, 100% in 59 min","Black, Blue, Electric Yellow",About 210 EUR
Realme C20A,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",165.2 x 76.4 x 8.9 mm (6.50 x 3.01 x 0.35 in),190 g (6.70 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 10, Realme UI",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),32GB 2GB RAM,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide), 1/5.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP",No,FM radio,"microUSB 2.0, OTG",5000 mAh,Reverse wired,"Iron Grey, Lake Blue",About 90 EUR
Realme Narzo 30,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",162.3 x 75.4 x 9.4 mm (6.39 x 2.97 x 0.37 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Android 11, Realme UI 2.0",Mediatek MT6785V/CD Helio G95 (12 nm),Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G76 MC4,microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","48 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.1, (wide), 1/3.06"", 1.0µm",1080p@30/120fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",Yes,No,USB Type-C 2.0,5000 mAh,"30W wired, 100% in 65 min","Racing Blue, Racing Silver",About 460 EUR
Realme GT Neo Flash,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",158.5 x 73.3 x 8.4 mm (6.24 x 2.89 x 0.33 in),179 g (6.31 oz),,Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 1200 (6 nm),Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.3, 16mm, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60/480fps, gyro-EIS","16 MP, f/2.5, 26mm (wide), 1/3.0"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,No,USB Type-C 2.0,4500 mAh,"65W wired, 100% in 35 min","Black, Silver, Aurora, Yellow",About 290 EUR
Realme Q3 Pro Carnival,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE,"HSPA, LTE, 5G",7.9 mm thickness,174 g (6.14 oz),,Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Realme UI 2.0",Qualcomm SM7250-AC Snapdragon 768G 5G (7 nm),Octa-core (1x2.8 GHz Kryo 475 Prime & 1x2.4 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver),Adreno 620,No,128GB 8GB RAM,"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.3, 16mm, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60fps, gyro-EIS","32 MP, (wide), 1/2.74"", 0.8µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,USB Type-C 2.0,4500 mAh,"50W wired, 100% in 45 min","Black, Aurora",About 230 EUR
Realme GT Neo2T,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",158.5 x 73.3 x 8.4 mm (6.24 x 2.89 x 0.33 in),186 g (6.56 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Realme UI 2.0",Mediatek Dimensity 1200 (6 nm),Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/2.0"", 0.7µm, PDAF,
8 MP, f/2.3, 16mm, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60/480fps, gyro-EIS","16 MP, f/2.5, 26mm (wide), 1/3.1"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG",4500 mAh,65W wired,"Black, White",About 260 EUR
